income,loan_amount,debt_ratio,credit_score,years_employed,default
29100.0,3800.0,0.136,640.0,3.4,0
68600.0,19500.0,0.129,639.0,10.2,0
76200.0,24800.0,0.118,768.0,3.6,0
48000.0,9800.0,0.25,631.0,3.5,0
54400.0,31400.0,0.116,593.0,6.0,0
44200.0,9500.0,0.335,659.0,9.7,1
81000.0,13000.0,0.2,754.0,7.3,0
36500.0,15700.0,0.281,720.0,2.9,0
55600.0,9500.0,0.098,680.0,5.1,0
122700.0,29400.0,0.131,610.0,6.8,0
63100.0,19400.0,0.246,677.0,2.9,0
73000.0,17300.0,0.212,840.0,4.3,0
58900.0,25100.0,0.224,715.0,3.6,0
41100.0,7000.0,0.011,740.0,0.9,0
61300.0,25900.0,0.218,594.0,1.9,0
71500.0,11300.0,0.214,680.0,18.2,0
43300.0,16900.0,0.191,651.0,17.8,0
69900.0,41200.0,0.151,777.0,1.8,0
95900.0,47300.0,0.361,666.0,7.7,0
90200.0,51700.0,0.314,678.0,8.6,1
35600.0,13300.0,0.169,655.0,7.0,0
44100.0,7900.0,0.251,525.0,1.8,1
35200.0,10000.0,0.147,745.0,10.2,0
90200.0,44000.0,0.088,577.0,9.9,0
76800.0,12700.0,0.11,650.0,5.5,0
79300.0,34300.0,0.272,594.0,8.7,1
45600.0,11900.0,0.278,,8.7,0
41200.0,23000.0,0.115,656.0,4.6,0
63700.0,17500.0,0.056,653.0,2.1,0
64200.0,16800.0,0.284,761.0,1.7,0
46000.0,10900.0,0.192,615.0,5.6,0
65200.0,24100.0,0.149,664.0,7.0,1
77700.0,44800.0,0.392,711.0,1.4,0
67200.0,24900.0,0.137,659.0,2.2,0
43100.0,20300.0,0.072,652.0,4.0,0
29600.0,10700.0,0.026,789.0,10.9,0
56600.0,8000.0,0.132,724.0,4.7,0
65700.0,25800.0,0.157,635.0,4.0,0
56600.0,22500.0,0.291,696.0,9.3,0
53400.0,21300.0,0.233,632.0,6.6,0
48700.0,12100.0,0.214,706.0,1.6,1
79600.0,18600.0,0.095,602.0,8.9,0
60900.0,16100.0,0.232,680.0,1.4,0
64700.0,7500.0,0.255,702.0,0.9,0
44100.0,8000.0,0.321,700.0,2.6,0
49900.0,12200.0,0.256,681.0,1.3,1
65700.0,23400.0,0.074,694.0,1.0,0
43600.0,24200.0,0.279,633.0,8.2,1
39900.0,18000.0,0.317,685.0,2.3,1
55300.0,19800.0,0.078,714.0,22.8,0
94400.0,43300.0,0.13,705.0,5.3,0
66300.0,21400.0,0.144,629.0,1.5,1
103300.0,12800.0,0.154,712.0,5.6,0
59200.0,26200.0,0.246,615.0,2.5,0
55600.0,25200.0,0.239,641.0,2.9,1
38100.0,16300.0,0.164,634.0,9.5,0
50700.0,26700.0,0.209,647.0,7.5,1
102500.0,50300.0,0.113,674.0,6.2,0
69500.0,35800.0,0.217,718.0,10.1,0
80100.0,9900.0,0.302,740.0,7.1,0
79400.0,47600.0,0.086,706.0,3.9,0
61800.0,24400.0,0.203,640.0,5.6,0
57700.0,22900.0,0.076,722.0,10.9,0
64600.0,26300.0,0.291,735.0,3.1,0
78400.0,18400.0,0.121,639.0,2.0,0
72800.0,18300.0,0.161,,2.1,0
73700.0,39700.0,0.293,672.0,5.1,1
65400.0,26200.0,0.054,788.0,7.2,0
47400.0,27500.0,0.245,664.0,8.3,1
56600.0,11600.0,0.125,671.0,5.0,0
44600.0,17500.0,0.102,720.0,8.7,0
88100.0,35200.0,0.325,615.0,2.3,1
29700.0,3500.0,0.292,621.0,11.5,0
57400.0,23700.0,0.307,674.0,8.1,1
143000.0,41800.0,0.221,727.0,9.0,0
55000.0,17300.0,0.166,663.0,8.3,0
41700.0,8000.0,0.241,645.0,1.9,1
61600.0,24500.0,0.132,680.0,4.8,0
97400.0,42500.0,0.105,768.0,4.6,0
58600.0,32000.0,0.184,611.0,5.9,1
76800.0,40000.0,0.205,753.0,3.4,0
64200.0,37900.0,0.079,,1.0,0
54400.0,32000.0,0.34,744.0,3.4,0
186700.0,84100.0,0.309,775.0,16.3,0
63600.0,15300.0,0.028,632.0,12.5,0
51400.0,19000.0,0.207,713.0,4.9,0
52200.0,7400.0,0.283,721.0,0.9,0
70800.0,27100.0,0.149,750.0,7.1,0
71500.0,18100.0,0.352,663.0,6.3,0
81200.0,29900.0,0.134,749.0,1.4,0
65100.0,30900.0,0.182,686.0,2.1,0
37600.0,4900.0,0.054,625.0,1.6,0
74700.0,40200.0,0.303,736.0,10.3,0
55600.0,6600.0,0.156,750.0,7.6,0
56100.0,19400.0,0.258,680.0,2.0,0
36900.0,7700.0,0.363,673.0,5.9,1
50700.0,6100.0,0.156,723.0,1.9,0
48100.0,16300.0,0.039,774.0,7.9,0
61200.0,14100.0,0.137,612.0,5.5,0
37300.0,5200.0,0.265,739.0,9.4,0
63100.0,32300.0,0.251,793.0,12.9,0
64800.0,14400.0,0.387,632.0,8.1,1
41900.0,23800.0,0.179,712.0,9.2,1
49800.0,20100.0,0.075,684.0,0.6,0
45900.0,12700.0,0.2,700.0,13.3,0
85200.0,11100.0,0.261,750.0,2.2,1
25600.0,13500.0,0.08,592.0,11.2,0
55000.0,8500.0,0.115,652.0,7.0,0
34700.0,16900.0,0.252,604.0,10.3,1
53300.0,19400.0,0.341,663.0,4.2,0
83400.0,27300.0,0.286,784.0,5.4,0
49700.0,7000.0,0.248,622.0,2.1,0
65100.0,20200.0,0.29,654.0,7.0,0
46100.0,5000.0,0.131,647.0,6.4,0
122200.0,58800.0,0.291,702.0,4.9,0
85300.0,38700.0,0.203,663.0,4.6,0
92000.0,15500.0,0.254,637.0,5.1,0
38900.0,13800.0,0.245,,8.7,0
42200.0,8000.0,0.144,671.0,12.4,0
90500.0,41300.0,0.401,612.0,8.3,1
57900.0,11300.0,0.362,547.0,4.3,1
56600.0,10500.0,0.03,745.0,4.8,0
69700.0,16900.0,0.29,687.0,2.0,1
40000.0,23400.0,0.174,647.0,5.9,0
81300.0,41400.0,0.202,671.0,14.0,0
62400.0,18800.0,0.093,721.0,6.7,1
73300.0,36400.0,0.256,633.0,3.4,0
49000.0,13800.0,0.104,682.0,4.1,0
74200.0,14400.0,0.059,651.0,15.3,0
48400.0,26500.0,0.333,748.0,3.7,0
86600.0,10200.0,0.341,546.0,2.3,1
92100.0,45700.0,0.307,602.0,13.2,1
85300.0,49500.0,0.065,758.0,3.7,0
74300.0,10600.0,0.116,614.0,2.1,0
77400.0,41000.0,0.275,636.0,8.0,1
24000.0,11800.0,0.168,612.0,13.0,1
83000.0,10100.0,0.176,551.0,10.1,0
56300.0,18100.0,0.247,674.0,10.0,0
64100.0,14700.0,0.211,718.0,6.5,0
56100.0,16400.0,0.144,697.0,7.3,0
38100.0,11100.0,0.13,611.0,4.4,1
51300.0,15200.0,0.298,650.0,2.9,0
78100.0,8200.0,0.085,,9.1,0
101800.0,24000.0,0.098,669.0,5.6,0
49900.0,12200.0,0.103,628.0,2.6,0
45200.0,19200.0,0.221,729.0,3.5,0
103100.0,46200.0,0.265,663.0,2.9,0
45500.0,21600.0,0.314,576.0,1.7,1
128100.0,53600.0,0.217,632.0,3.3,1
63100.0,34500.0,0.232,730.0,2.5,0
45500.0,17200.0,0.237,670.0,3.9,0
87500.0,22500.0,0.207,674.0,9.5,1
112100.0,13500.0,0.105,715.0,0.5,0
37500.0,17400.0,0.222,636.0,7.0,0
107000.0,40800.0,0.166,596.0,2.9,0
56200.0,10200.0,0.194,678.0,7.6,0
104300.0,37100.0,0.015,680.0,12.5,0
54300.0,31100.0,0.195,679.0,6.4,0
35700.0,14400.0,0.24,639.0,6.2,1
73900.0,18800.0,0.165,638.0,2.2,0
85800.0,43200.0,0.21,601.0,3.1,0
129100.0,38400.0,0.277,695.0,3.7,0
113300.0,12200.0,0.127,680.0,0.8,0
79100.0,11100.0,0.175,680.0,6.3,0
57100.0,33200.0,0.065,743.0,3.6,0
51700.0,7600.0,0.118,717.0,2.8,0
55900.0,27500.0,0.196,644.0,0.3,0
46400.0,5400.0,0.209,623.0,10.4,1
56300.0,17600.0,0.097,,1.0,0
25400.0,6100.0,0.035,660.0,0.9,0
66000.0,18000.0,0.142,680.0,4.3,0
61400.0,8900.0,0.255,654.0,5.0,0
152200.0,45800.0,0.023,785.0,13.4,0
80900.0,38800.0,0.048,591.0,1.1,0
52400.0,19000.0,0.157,704.0,0.2,0
75500.0,12500.0,0.084,785.0,3.1,0
40400.0,20300.0,0.206,689.0,4.6,0
50200.0,26900.0,0.074,799.0,8.0,0
32200.0,10600.0,0.097,680.0,7.3,0
102500.0,28700.0,0.163,689.0,9.4,0
76300.0,8300.0,0.029,724.0,3.5,0
41100.0,5600.0,0.222,640.0,10.7,1
60700.0,17500.0,0.299,680.0,4.0,0
86400.0,13500.0,0.302,712.0,9.3,0
73700.0,43100.0,0.262,643.0,5.9,1
70900.0,29900.0,0.45,706.0,6.0,1
45900.0,11800.0,0.162,741.0,0.9,0
49600.0,19500.0,0.287,616.0,3.9,1
64100.0,11800.0,0.272,674.0,7.7,0
85600.0,47800.0,0.106,703.0,10.3,0
46400.0,16300.0,0.037,641.0,7.5,0
41900.0,18800.0,0.269,737.0,5.9,0
92500.0,17700.0,0.498,749.0,9.6,0
44800.0,15100.0,0.249,650.0,4.3,1
90400.0,41300.0,0.354,695.0,3.6,1
67500.0,19800.0,0.11,646.0,10.2,1
84400.0,11200.0,0.224,674.0,4.1,0
114200.0,38200.0,0.249,707.0,8.2,1
78900.0,40400.0,0.191,673.0,7.6,0
81300.0,26900.0,0.271,691.0,0.9,0
45000.0,26500.0,0.233,657.0,9.1,0
48600.0,18500.0,0.18,747.0,4.6,0
77700.0,42100.0,0.119,733.0,5.0,0
106100.0,12300.0,0.2,647.0,8.9,0
100900.0,41900.0,0.324,712.0,1.7,0
139500.0,49500.0,0.054,827.0,5.1,0
69100.0,19300.0,0.188,656.0,6.0,0
66600.0,36700.0,0.167,758.0,14.0,0
88200.0,12900.0,0.133,830.0,10.0,0
62400.0,21400.0,0.195,670.0,6.6,0
60700.0,15400.0,0.174,726.0,4.4,0
43000.0,24900.0,0.156,561.0,4.9,0
87700.0,43000.0,0.168,758.0,1.2,0
42600.0,8500.0,0.33,718.0,18.1,0
74200.0,12200.0,0.356,729.0,1.4,0
37700.0,4200.0,0.235,693.0,5.5,0
91000.0,17300.0,0.22,736.0,2.3,0
43300.0,24400.0,0.194,744.0,0.4,1
83300.0,44700.0,0.226,722.0,8.1,0
35500.0,17700.0,0.12,667.0,8.2,1
53200.0,16000.0,0.145,674.0,1.2,0
93600.0,31900.0,0.185,685.0,7.3,0
46800.0,18100.0,0.209,680.0,3.4,0
63500.0,32100.0,0.202,637.0,8.0,1
52400.0,5400.0,0.257,612.0,15.2,1
27600.0,5300.0,0.334,677.0,5.1,1
69100.0,27000.0,0.433,,6.0,1
72100.0,12300.0,0.036,662.0,2.8,0
42100.0,24000.0,0.101,,1.4,0
75800.0,9300.0,0.261,607.0,1.9,0
46900.0,27500.0,0.209,659.0,8.3,1
43600.0,9000.0,0.181,669.0,1.4,0
62100.0,12200.0,0.226,802.0,10.4,0
48800.0,15200.0,0.111,678.0,12.1,0
138300.0,57900.0,0.155,740.0,3.2,0
36000.0,21200.0,0.122,710.0,5.2,0
80300.0,27200.0,0.358,,4.7,1
87600.0,48100.0,0.423,,15.4,1
31000.0,16900.0,0.366,718.0,2.9,0
33800.0,20000.0,0.265,,5.8,0
75500.0,21100.0,0.195,605.0,1.7,0
52400.0,17700.0,0.311,719.0,4.1,1
70900.0,7900.0,0.335,671.0,2.2,0
92400.0,27000.0,0.285,594.0,7.8,0
54400.0,15100.0,0.239,640.0,4.5,0
42700.0,6900.0,0.116,721.0,9.2,0
23900.0,12300.0,0.265,734.0,2.0,0
66600.0,16000.0,0.136,,2.1,0
44800.0,7400.0,0.133,750.0,23.4,0
69200.0,10900.0,0.194,726.0,2.9,0
67200.0,7500.0,0.062,597.0,3.5,0
38200.0,18200.0,0.172,622.0,4.7,1
113400.0,41500.0,0.115,702.0,5.4,0
90600.0,32800.0,0.038,633.0,4.7,0
83400.0,25600.0,0.269,648.0,3.7,1
41000.0,23900.0,0.205,699.0,8.1,0
53800.0,15500.0,0.206,666.0,7.7,1
51200.0,17300.0,0.327,644.0,2.2,0
53600.0,23900.0,0.141,604.0,2.0,0
41800.0,23600.0,0.139,796.0,8.1,0
72200.0,38200.0,0.259,605.0,1.7,1
67200.0,36300.0,0.129,658.0,10.1,0
70500.0,13500.0,0.058,743.0,4.0,0
51900.0,29700.0,0.19,676.0,2.8,0
97400.0,49900.0,0.218,629.0,3.2,1
66200.0,17500.0,0.197,619.0,9.0,0
23800.0,12000.0,0.281,746.0,3.1,0
49600.0,28600.0,0.139,725.0,8.3,0
60800.0,28700.0,0.437,573.0,9.2,0
86900.0,40800.0,0.152,605.0,2.2,0
55800.0,29000.0,0.289,717.0,6.0,0
56800.0,30600.0,0.19,772.0,10.4,0
49200.0,24100.0,0.39,652.0,3.8,1
78300.0,10900.0,0.071,735.0,14.2,0
53000.0,10800.0,0.168,593.0,2.1,0
50200.0,8100.0,0.159,589.0,11.4,0
47800.0,15900.0,0.432,612.0,6.1,1
75300.0,10000.0,0.249,709.0,7.5,0
51400.0,19300.0,0.28,693.0,1.4,0
34500.0,19400.0,0.347,722.0,17.0,1
77100.0,45500.0,0.091,,15.6,0
48500.0,5800.0,0.218,774.0,2.1,0
70300.0,31000.0,0.11,659.0,3.8,0
70700.0,12100.0,0.115,830.0,7.2,0
94500.0,50200.0,0.182,696.0,10.7,0
89400.0,10300.0,0.299,581.0,3.7,0
50700.0,7700.0,0.018,679.0,4.7,0
58500.0,15300.0,0.137,,7.7,0
39500.0,4100.0,0.115,768.0,4.8,0
111500.0,48100.0,0.151,694.0,2.9,0
72400.0,14700.0,0.053,751.0,6.8,0
101000.0,46500.0,0.158,,1.2,0
55500.0,31900.0,0.123,638.0,3.2,0
30300.0,10200.0,0.215,690.0,3.7,0
106000.0,35500.0,0.069,686.0,4.4,0
64100.0,38300.0,0.021,629.0,12.1,0
65000.0,16700.0,0.075,711.0,3.0,0
63200.0,34300.0,0.158,747.0,6.9,0
77700.0,35500.0,0.169,662.0,3.4,1
74700.0,7800.0,0.432,653.0,2.8,0
35500.0,8800.0,0.104,654.0,12.0,0
90700.0,41800.0,0.292,,6.0,0
51500.0,6300.0,0.204,674.0,6.0,0
52700.0,27900.0,0.34,706.0,11.4,0
113500.0,63100.0,0.214,743.0,5.1,0
85600.0,41100.0,0.262,664.0,9.2,0
55100.0,27900.0,0.383,,10.7,1
32400.0,12900.0,0.193,664.0,2.7,0
65600.0,33100.0,0.255,764.0,11.8,0
74900.0,25000.0,0.16,674.0,7.6,0
60300.0,18300.0,0.079,684.0,3.0,0
40100.0,18100.0,0.26,664.0,10.2,0
47000.0,15600.0,0.246,731.0,0.6,0
40000.0,10200.0,0.254,703.0,6.9,1
66900.0,15500.0,0.344,616.0,11.9,1
82600.0,26300.0,0.166,734.0,7.1,0
88800.0,25800.0,0.065,703.0,1.2,0
48000.0,22900.0,0.079,748.0,3.0,0
67300.0,33100.0,0.273,710.0,11.7,0
75300.0,37600.0,0.283,677.0,4.2,0
51800.0,27100.0,0.32,680.0,4.9,0
58900.0,16600.0,0.204,736.0,4.3,1
130400.0,37100.0,0.17,750.0,11.2,0
66600.0,34600.0,0.21,631.0,9.8,0
84500.0,16100.0,0.336,,0.8,1
53200.0,24000.0,0.239,707.0,0.3,1
62900.0,22800.0,0.253,673.0,7.4,0
34000.0,14700.0,0.491,702.0,7.8,1
61500.0,27600.0,0.358,,2.3,0
94100.0,40900.0,0.276,644.0,13.2,0
129300.0,28100.0,0.213,749.0,6.8,0
94300.0,10500.0,0.191,585.0,6.0,1
78800.0,45400.0,0.303,716.0,5.8,0
63200.0,34700.0,0.261,636.0,8.7,0
50300.0,17700.0,0.399,682.0,2.8,0
58600.0,25200.0,0.111,643.0,5.0,0
76800.0,11200.0,0.154,689.0,4.5,0
47100.0,15500.0,0.392,646.0,2.4,0
85900.0,33800.0,0.195,695.0,1.3,0
43900.0,19800.0,0.185,,3.3,0
33300.0,7000.0,0.404,620.0,4.3,1
43500.0,6400.0,0.344,672.0,6.8,0
34600.0,20100.0,0.271,715.0,10.9,0
38400.0,20100.0,0.113,633.0,4.7,0
92100.0,17400.0,0.289,789.0,9.3,0
57800.0,29600.0,0.141,659.0,10.5,0
66900.0,33900.0,0.144,724.0,1.5,1
93000.0,17700.0,0.183,578.0,3.1,0
96300.0,48400.0,0.077,,3.2,0
52000.0,15100.0,0.094,624.0,2.8,0
98700.0,26400.0,0.069,614.0,11.1,0
70900.0,12800.0,0.379,,0.6,1
62100.0,24600.0,0.233,655.0,5.6,1
72400.0,29400.0,0.255,632.0,8.3,0
37600.0,13400.0,0.028,770.0,0.6,0
47100.0,7100.0,0.114,676.0,2.2,0
59700.0,29700.0,0.146,695.0,1.2,0
76700.0,19800.0,0.132,563.0,4.3,0
54400.0,12600.0,0.123,763.0,1.2,0
59300.0,24900.0,0.146,766.0,9.1,0
87000.0,16700.0,0.164,,2.6,0
101600.0,56400.0,0.066,620.0,13.0,0
81100.0,34400.0,0.253,637.0,8.7,0
96600.0,47800.0,0.151,680.0,0.9,0
53800.0,14500.0,0.145,680.0,6.6,0
55700.0,17500.0,0.215,622.0,3.6,0
69300.0,15600.0,0.208,590.0,9.1,0
55800.0,12600.0,0.035,695.0,5.5,0
51900.0,16000.0,0.119,727.0,1.7,0
110500.0,54500.0,0.113,625.0,9.6,0
57800.0,20300.0,0.114,744.0,14.6,0
44200.0,22800.0,0.058,688.0,2.9,0
73500.0,11500.0,0.068,633.0,4.5,0
117900.0,28800.0,0.021,711.0,13.6,0
63800.0,7500.0,0.129,751.0,2.7,0
95400.0,53100.0,0.098,751.0,3.7,0
53200.0,7000.0,0.336,709.0,10.6,0
52200.0,19400.0,0.233,754.0,3.5,0
48700.0,21300.0,0.2,680.0,10.9,0
59000.0,11900.0,0.069,698.0,3.2,0
117900.0,69600.0,0.266,780.0,5.5,0
41400.0,24400.0,0.114,674.0,5.9,0
110000.0,24100.0,0.299,635.0,4.0,0
43600.0,7400.0,0.127,612.0,6.4,0
57100.0,24300.0,0.358,651.0,2.3,1
83100.0,29700.0,0.151,575.0,5.3,0
77300.0,31100.0,0.187,628.0,3.9,1
68400.0,28000.0,0.246,616.0,6.7,1
34800.0,20100.0,0.044,670.0,4.3,0
70400.0,34100.0,0.11,603.0,4.5,0
43400.0,11100.0,0.188,674.0,6.9,0
152400.0,72200.0,0.059,680.0,2.3,0
57500.0,18700.0,0.115,725.0,6.2,0
66200.0,38900.0,0.428,738.0,7.5,1
41500.0,14100.0,0.257,680.0,5.4,0
52400.0,5500.0,0.065,666.0,5.4,0
39500.0,22100.0,0.223,603.0,6.5,0
87400.0,20800.0,0.352,724.0,9.4,1
56600.0,28900.0,0.148,703.0,12.8,0
75500.0,30600.0,0.233,656.0,6.3,1
48800.0,23000.0,0.121,,3.2,0
52000.0,24400.0,0.224,791.0,3.4,0
97300.0,53800.0,0.331,702.0,2.5,0
44100.0,22800.0,0.285,657.0,3.2,1
33000.0,13900.0,0.129,693.0,2.0,0
71500.0,18800.0,0.067,630.0,2.0,1
41600.0,14400.0,0.287,792.0,9.7,1
53200.0,12700.0,0.175,613.0,5.5,0
85300.0,22900.0,0.204,624.0,1.6,0
46600.0,15400.0,0.183,738.0,3.3,0
84300.0,26300.0,0.339,670.0,5.5,0
48800.0,11900.0,0.183,612.0,1.3,0
104500.0,26400.0,0.218,734.0,3.4,1
98600.0,25200.0,0.103,746.0,4.7,0
52600.0,10300.0,0.185,590.0,9.0,0
57500.0,22500.0,0.141,718.0,3.5,0
46300.0,6800.0,0.332,737.0,1.6,0
66500.0,14900.0,0.04,785.0,6.4,0
92700.0,17200.0,0.181,708.0,2.0,0
37400.0,17000.0,0.327,724.0,11.0,0
85500.0,20500.0,0.262,687.0,4.2,0
39000.0,5800.0,0.314,721.0,3.9,0
45900.0,23400.0,0.157,778.0,4.9,0
33200.0,10600.0,0.282,722.0,4.2,0
129500.0,65000.0,0.361,647.0,8.4,1
63300.0,16500.0,0.065,677.0,2.4,0
67500.0,18400.0,0.044,792.0,5.1,0
48900.0,18600.0,0.136,612.0,3.0,0
90100.0,12100.0,0.14,648.0,3.2,0
29700.0,17500.0,0.223,644.0,6.6,0
62600.0,10400.0,0.116,755.0,14.3,0
134200.0,74700.0,0.257,632.0,9.3,0
54200.0,23300.0,0.124,658.0,6.8,0
62400.0,30100.0,0.17,678.0,3.4,1
78400.0,16100.0,0.226,713.0,3.4,1
46700.0,25500.0,0.12,716.0,2.5,0
62500.0,23000.0,0.218,680.0,5.4,0
86800.0,26600.0,0.209,617.0,6.6,0
66400.0,13000.0,0.11,601.0,4.4,0
70600.0,13100.0,0.269,746.0,3.4,0
54900.0,29200.0,0.139,667.0,8.0,0
69200.0,40500.0,0.047,691.0,7.2,0
63200.0,19500.0,0.31,681.0,3.4,0
103200.0,47700.0,0.356,598.0,10.7,0
79900.0,35900.0,0.255,589.0,14.2,0
56900.0,19700.0,0.057,618.0,4.1,0
26300.0,8900.0,0.082,790.0,10.2,0
79600.0,30000.0,0.062,659.0,5.2,0
80800.0,22100.0,0.232,709.0,11.2,0
45000.0,21300.0,0.093,624.0,6.0,0
30800.0,9500.0,0.043,827.0,4.6,0
41600.0,14700.0,0.129,686.0,6.1,0
85700.0,16400.0,0.192,593.0,10.6,0
42700.0,25100.0,0.261,654.0,4.3,0
52800.0,7300.0,0.299,699.0,6.7,0
67000.0,30700.0,0.148,680.0,7.7,0
95200.0,41000.0,0.189,661.0,3.4,0
61600.0,16800.0,0.18,718.0,1.9,0
59900.0,35200.0,0.2,697.0,8.4,0
51200.0,6100.0,0.313,693.0,2.6,0
109700.0,25900.0,0.204,658.0,9.7,0
90000.0,24200.0,0.289,702.0,3.1,0
60000.0,25300.0,0.14,743.0,7.5,0
38000.0,15000.0,0.157,681.0,18.9,0
47000.0,21400.0,0.199,662.0,6.9,0
75900.0,40200.0,0.344,,4.3,0
48200.0,5300.0,0.188,719.0,0.6,1
84700.0,32200.0,0.213,718.0,6.4,0
70400.0,21200.0,0.096,600.0,10.6,0
68700.0,30500.0,0.195,742.0,3.2,0
77900.0,28300.0,0.179,592.0,4.3,1
73800.0,20200.0,0.141,748.0,3.4,0
46000.0,4800.0,0.332,700.0,8.0,0
55300.0,14100.0,0.093,654.0,5.1,0
140600.0,45400.0,0.414,643.0,9.9,0
40600.0,10900.0,0.15,690.0,10.7,0
52500.0,15200.0,0.1,659.0,4.6,0
90000.0,38300.0,0.156,585.0,2.7,0
58600.0,15700.0,0.128,740.0,2.4,0
46700.0,24500.0,0.143,596.0,7.0,1
39000.0,10900.0,0.42,671.0,1.3,1
74800.0,23700.0,0.089,680.0,6.8,0
88600.0,28100.0,0.049,767.0,3.6,0
101200.0,55800.0,0.099,595.0,2.1,0
63200.0,25400.0,0.204,736.0,6.7,0
89400.0,52100.0,0.326,707.0,9.0,1
43200.0,4400.0,0.189,519.0,3.0,1
65800.0,38000.0,0.143,602.0,4.3,1
48900.0,9700.0,0.42,642.0,6.7,1
65900.0,36200.0,0.279,622.0,4.2,1
